CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
1, mujets, down_bfragmentation, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.003114381805062294" 
1, mujets, down_bfragmentation, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-5.0910406571347266e-05" 
1, mujets, down_bfragmentation, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0036038663238286972" 
1, mujets, down_bfragmentation, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0048733595758676529" 
1, mujets, down_bfragmentation, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0051121911965310574" 
1, mujets, down_bfragmentation, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0036666558589786291" 
1, mujets, down_bfragmentation, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.002730923006311059" 
1, mujets, down_btempcorr, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.01812211237847805" 
1, mujets, down_btempcorr, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0049254372715950012" 
1, mujets, down_btempcorr, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0065477318130433559" 
1, mujets, down_btempcorr, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0083146095275878906" 
1, mujets, down_btempcorr, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0055380444973707199" 
1, mujets, down_btempcorr, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0054290266707539558" 
1, mujets, down_btempcorr, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0081250304356217384" 
1, mujets, down_btempcorr, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0036969620268791914" 
1, mujets, down_btempcorr, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0041002221405506134" 
1, mujets, down_btempcorr, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.006040703970938921" 
1, mujets, down_btempcorr, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0016418123850598931" 
1, mujets, down_btempcorr, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.002182577271014452" 
1, mujets, down_btempcorr, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0027715363539755344" 
1, mujets, down_btempcorr, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0018460147548466921" 
1, mujets, down_btempcorr, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0018096755957230926" 
1, mujets, down_btempcorr, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.002708343556150794" 
1, mujets, down_btempcorr, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0012323206756263971" 
1, mujets, down_btempcorr, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0013667406747117639" 
1, mujets, down_cb, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.01957886666059494" 
1, mujets, down_cb, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0079391486942768097" 
1, mujets, down_cb, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0033438359387218952" 
1, mujets, down_cb, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.00221455586142838" 
1, mujets, down_cb, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0037233266048133373" 
1, mujets, down_cb, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.00020320568000897765" 
1, mujets, down_cb, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0063451863825321198" 
1, mujets, down_cb, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.011463557370007038" 
1, mujets, down_cb, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.018125204369425774" 
1, mujets, down_cb, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0065262885764241219" 
1, mujets, down_cb, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0026463828980922699" 
1, mujets, down_cb, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0011146119795739651" 
1, mujets, down_cb, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.00073818530654534698" 
1, mujets, down_cb, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0012411088682711124" 
1, mujets, down_cb, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-6.7735229094978422e-05" 
1, mujets, down_cb, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0021150622051209211" 
1, mujets, down_cb, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.003821185790002346" 
1, mujets, down_cb, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0060417349450290203" 
1, mujets, down_cfragmentation, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-5.7919751270674169e-05" 
1, mujets, down_cfragmentation, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-6.7518114519771188e-05" 
1, mujets, down_cfragmentation, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-9.5627328846603632e-06" 
1, mujets, down_cfragmentation, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-2.5341849323012866e-05" 
1, mujets, down_cfragmentation, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-6.4264488173648715e-05" 
1, mujets, down_cfragmentation, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-6.5855376305989921e-05" 
1, mujets, down_cfragmentation, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-5.9112455346621573e-05" 
1, mujets, down_cfragmentation, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.00016046772361733019" 
1, mujets, down_cfragmentation, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0041603194549679756" 
1, mujets, down_cfragmentation, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-1.9306584363221191e-05" 
1, mujets, down_cfragmentation, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-2.2506037566927262e-05" 
1, mujets, down_cfragmentation, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-3.1875774766376708e-06" 
1, mujets, down_cfragmentation, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-8.4472831076709554e-06" 
1, mujets, down_cfragmentation, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-2.1421496057882905e-05" 
1, mujets, down_cfragmentation, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-2.1951793314656243e-05" 
1, mujets, down_cfragmentation, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-1.9704151782207191e-05" 
1, mujets, down_cfragmentation, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-5.3489242418436334e-05" 
1, mujets, down_cfragmentation, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0013867731904610991" 
1, mujets, down_dmux, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.003873288631439209" 
1, mujets, down_dmux, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.00076182384509593248" 
1, mujets, down_dmux, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0013662287965416908" 
1, mujets, down_dmux, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.003890171879902482" 
1, mujets, down_dmux, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0033094459213316441" 
1, mujets, down_dmux, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0026191226206719875" 
1, mujets, down_dmux, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0028065061196684837" 
1, mujets, down_dmux, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0030396254733204842" 
1, mujets, down_dmux, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0028375964611768723" 
1, mujets, down_dmux, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0012910962104797363" 
1, mujets, down_dmux, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.00025394128169864416" 
1, mujets, down_dmux, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.00045540957944467664" 
1, mujets, down_dmux, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.001296723959967494" 
1, mujets, down_dmux, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0011031486792489886" 
1, mujets, down_dmux, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.00087304087355732918" 
1, mujets, down_dmux, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.00093550205929204822" 
1, mujets, down_dmux, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0010132085299119353" 
1, mujets, down_dmux, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.00094586552586406469" 
1, mujets, down_gluonsplitting, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.021475879475474358" 
1, mujets, down_gluonsplitting, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.022601334378123283" 
1, mujets, down_gluonsplitting, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.015864977613091469" 
1, mujets, down_gluonsplitting, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0088441595435142517" 
1, mujets, down_gluonsplitting, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0043867542408406734" 
1, mujets, down_gluonsplitting, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.007864389568567276" 
1, mujets, down_gluonsplitting, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.011988013982772827" 
1, mujets, down_gluonsplitting, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.011731833219528198" 
1, mujets, down_gluonsplitting, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.016913346946239471" 
1, mujets, down_gluonsplitting, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0071586263366043568" 
1, mujets, down_gluonsplitting, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0075337779708206654" 
1, mujets, down_gluonsplitting, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0052883257158100605" 
1, mujets, down_gluonsplitting, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0029480531811714172" 
1, mujets, down_gluonsplitting, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0014622514136135578" 
1, mujets, down_gluonsplitting, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0026214630343019962" 
1, mujets, down_gluonsplitting, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0039960048161447048" 
1, mujets, down_gluonsplitting, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.003910610917955637" 
1, mujets, down_gluonsplitting, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0056377826258540154" 
1, mujets, down_jes, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.033121950924396515" 
1, mujets, down_jes, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0058936020359396935" 
1, mujets, down_jes, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0073007955215871334" 
1, mujets, down_jes, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.004189678467810154" 
1, mujets, down_jes, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0050938893109560013" 
1, mujets, down_jes, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.010509581305086613" 
1, mujets, down_jes, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0058065000921487808" 
1, mujets, down_jes, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0079009970650076866" 
1, mujets, down_jes, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0093533666804432869" 
1, mujets, down_jes, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.011040650308132172" 
1, mujets, down_jes, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0019645339343696833" 
1, mujets, down_jes, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0024335985071957111" 
1, mujets, down_jes, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0013965594116598368" 
1, mujets, down_jes, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0016979631036520004" 
1, mujets, down_jes, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0035031938459724188" 
1, mujets, down_jes, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0019354999531060457" 
1, mujets, down_jes, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0026336656883358955" 
1, mujets, down_jes, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0031177888158708811" 
1, mujets, down_jetaway, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.072066403925418854" 
1, mujets, down_jetaway, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.023440953344106674" 
1, mujets, down_jetaway, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.011661184951663017" 
1, mujets, down_jetaway, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0065858918242156506" 
1, mujets, down_jetaway, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0078699309378862381" 
1, mujets, down_jetaway, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0083616506308317184" 
1, mujets, down_jetaway, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0095000974833965302" 
1, mujets, down_jetaway, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.013316812925040722" 
1, mujets, down_jetaway, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.024604624137282372" 
1, mujets, down_jetaway, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.024022134020924568" 
1, mujets, down_jetaway, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0078136511147022247" 
1, mujets, down_jetaway, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.00388706149533391" 
1, mujets, down_jetaway, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0021952972747385502" 
1, mujets, down_jetaway, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.002623310312628746" 
1, mujets, down_jetaway, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0027872170321643353" 
1, mujets, down_jetaway, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0031666990835219622" 
1, mujets, down_jetaway, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0044389376416802406" 
1, mujets, down_jetaway, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0082015413790941238" 
1, mujets, down_ksl, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.00010357270366512239" 
1, mujets, down_ksl, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-7.2828195698093623e-05" 
1, mujets, down_ksl, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-6.3966130255721509e-05" 
1, mujets, down_ksl, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-8.2819366070907563e-05" 
1, mujets, down_ksl, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.00014198313874658197" 
1, mujets, down_ksl, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.00017778905748855323" 
1, mujets, down_ksl, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.00028086313977837563" 
1, mujets, down_ksl, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.00035546856815926731" 
1, mujets, down_ksl, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0043609067797660828" 
1, mujets, down_ksl, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-3.4524233342381194e-05" 
1, mujets, down_ksl, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-2.4276065232697874e-05" 
1, mujets, down_ksl, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-2.1322042812244035e-05" 
1, mujets, down_ksl, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-2.7606454750639386e-05" 
1, mujets, down_ksl, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-4.7327714128186926e-05" 
1, mujets, down_ksl, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-5.9263020375510678e-05" 
1, mujets, down_ksl, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-9.362104901811108e-05" 
1, mujets, down_ksl, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.00011848952271975577" 
1, mujets, down_ksl, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0014536355156451464" 
1, mujets, down_l2c, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0080384183675050735" 
1, mujets, down_l2c, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0029633673839271069" 
1, mujets, down_l2c, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0019345383625477552" 
1, mujets, down_l2c, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0027865685988217592" 
1, mujets, down_l2c, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0027689484413713217" 
1, mujets, down_l2c, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0047208894975483418" 
1, mujets, down_l2c, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0099501414224505424" 
1, mujets, down_l2c, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0016691830242052674" 
1, mujets, down_l2c, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0024442130234092474" 
1, mujets, down_l2c, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.7445*((1.+(0.0584049*x))/(1.+(0.0420112*x))))-0.0026794727891683578" 
